title,article_text,summary,article_date,source
Ex-vice mayor ng Batangas itinumba sa party,"Patay ang 61-anyos na dating vice-mayor sa bayan ng Lobo ng lalawigang ito matapos barilin ng hindi pa kilalang suspek habang nagtatalumpati sa isang debut party nitong Huwebes ng gabi. Namatay habang nilalapatan ng lunas sa Batangas Medical Center ang biktima na si dating vice mayor at Sangguniang Bayan secretary Romeo Sulit dahil sa tinamong tama ng bala sa ulo. Ayon kay Capt. Roy Cuevas, hepe ng Lobo Police Station, bandang alas-12:34 ng madaling-araw nitong Biyernes nang ideklarang patay si Sulit habang nilalapatan ng lunas sa naturang ospital. Sa imbestigasyon, nagsasalita sa harap ng mga bisita sa dinaraos na debut party si Sulit sa Barangay Tayuman nang lapitan ng gunman at barilin sa likod ng ulo nito bandang alas-8:05 ng gabi. Ayon sa mga saksi, nakasuot ng kulay green na jacket, black na short pants at sumbrero ang suspek na mabilis na tumakas matapos ang pamamaril. Naisugod pa sa Lobo District Hospital si Sulit bago inilipat sa Batangas Medical ­Center pero binawian din ng buhay. Inaalam pa ng pulisya ang motibo at responsable sa krimen.",,"August 13, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/08/13/2202361/ex-vice-mayor-ng-batangas-itinumba-sa-party
"Lineman tepok sa ­kuryente, 5 pa nasaktan","Patay ang 32-anyos na lineman samantalang sugatan naman ang 5 kasamahan nito matapos makuryente habang nagkakabit ng streetlight sa Batangas City nitong Martes ng hapon. Kinilala ang nasawing biktima na si Nicolai Rivera, electrician, native ng Laguna at residente ng Brgy Tulo, Batangas City. Nagpapagamot naman sa Jesus of Nazareth Hospital sina Arjay Zulueta, Dineto Sodario, ­Claudilito Tolentino, Sonyboy Perpetua at Ricardo Mañalac dahil sa mga tinamong paso sa kanilang katawan. Ayon sa report, nagkakabit ng poste ng ilaw ang mga biktima sa gilid ng kalsada sa may Barangay Sampaga nang aksidenteng madikit sa live wire ang metal pole na hawak ng crane na naging sanhi ng pagkakuryente ng mga biktima bandang alas 2:17 ng hapon. Dead-on-the-spot si Rivera at mabilis namang naisugod ang lima nitong kasamahan sa ospital.",Patay ang 32-anyos na lineman samantalang sugatan naman ang 5 kasamahan nito matapos makuryente habang nagkakabit ng streetlight sa Batangas City nitong Martes ng hapon.,"August 11, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/08/11/2201906/lineman-tepok-sa-kuryente-5-pa-nasaktan
"SUV vs motor: 2 todas, 1 sugatan","BAYOMBONG, Nueva Vizcaya, Philippines -  Dalawang katao ang nasawi habang isa ang malubhang nasugatan matapos ang nangya­ring salpukan ng isang motorsiklo at Isuzu MUX sa highway, Barangay, Nagcuartelan, Aritao sa lalawigang ito kamaka­lawa ng gabi. Kinilala ng pulisya ang mga nasawing biktima na sina Racquel Urbano, 31, residente ng Lejao Subdivision,  Poblacion, Aritao; at Jake Bautista habang sugatan naman si Allen Bautista, kapwa residente sa nasabing lugar. Ayon sa imbestigasyon ng pulisya, umagaw umano sa kabilang linya ang walang plaka na motorsiklo na minamaneho ni Urbano na naging dahilan para makipagsalpukan sa kasalubong na Isuzu MUX (NCG 7551) na minaneho naman ni Eligio Tabbu, 66, ng Bautista, Pangasinan, alas-8:00 ng gabi. Napag-alaman na wala rin umanong ilaw o headlight ang motor na sinasakyan ng mga biktima. Pinilit din ni Tabbu na umiwas,subalit sumalpok pa rin ang motorsiklo na kasalukuyan din ang construction sa lugar kung saan naganap ang aksidente. Napag-alaman na isa sa mga biktima ay narekober kahapon ng umaga matapos tumilapon at mahulog sa bangin.","BAYOMBONG, Nueva Vizcaya, Philippines -  Dalawang katao ang nasawi habang isa ang malubhang nasugatan matapos ang nangya­ring salpukan ng isang motorsiklo at Isuzu MUX sa highway, Barangay, Nagcuartelan, Aritao sa lalawigang ito kamaka­lawa ng gabi.","August 12, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/08/12/2202089/suv-vs-motor-2-todas-1-sugatan
"Mag-asawa, 1 pa utas sa Maguindanao ambush","Nabulabog ang mga residente nang pagbabarilin ng tanghaling tapat ang mag-asawa habang na­damay ang isa pa matapos tamaan ng stray bullet sanhi ng kanilang pagkasawi sa bayan ng Datu Salibo sa Maguindanao nitong Martes. Sa inisyal na ulat ng Maguindanao Provincial Police Office, kinilala ang mga pinatay na sina Salik Solaiman, 47, at kanyang 42-anyos na misis na si Guiara, pawang taga-Datu Unsay, Maguindanao. Ang mag-asawang Solaiman ay dead-on-the-spot dahil sa dami ng tama ng bala na tinamo sa iba’t ibang bahagi ng kanilang katawan. Ang 39-anyos namang si Narex Bangkaling ay namatay habang nilalapatan ng lunas sa ospital matapos tamaan ng ligaw na bala sa ulo sa kasagsagan ng pamamaril sa mag-asawa na target ng mga ‘di kilalang suspek. Nabatid na magkasama ang mag-asawang Solaiman na sakay ng kanilang light truck nang paulanan ng bala ng mga suspek pagsapit nila sa highway ng Barangay Sambolawan sa Datu Salibo. Nagsasagawa pa ng imbestigasyon ang pulisya upang matukoy ang mga salarin at sa motibo sa pagpatay sa mga biktima.",Nabulabog ang mga residente nang pagbabarilin ng tanghaling tapat ang mag-asawa habang na­damay ang isa pa matapos tamaan ng stray bullet sanhi ng kanilang pagkasawi sa bayan ng Datu Salibo sa Maguindanao nitong Martes.,"August 11, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/08/11/2201907/mag-asawa-1-pa-utas-sa-maguindanao-ambush
"Motor sumemplang: Rider lasog, angkas sugatan","Nagkalasug-lasog ang katawan ng isang 21-anyos na estudyante habang sugatan ang angkas nito matapos na sumemplang at bumangga ang kanilang motorsiklo sa waiting shed sa kahabaan ng national highway ng Zone 1, Brgy. Marayag ng ba­yang ito kamakalawa ng ­madaling araw. Tinangka pang isugod ng mga ­rumespondeng tauhan ng Libon-MDRRMO at Bureau of Fire Protection sa rural health ng bayan pero hindi na umabot nang buhay ang biktimang si Santiago Sason Hererra,ng Santiago St., Brgy. Zone-6, Libon, Albay. Patuloy namang ­inoobserbahan ang ­angkas na si Francis Jay Balandra Rivera, 20, residente ng Brgy. Zone 4. Sa ulat, alas-12:30 ng madaling araw mabilis na binabagtas ng dalawa lulan ng Honda motor­cycle na minamaneho ni Herrera ang kahabaan ng highway patungong bayan ng Polangui. Gayunman, dahil sa bilis ng takbo pagdating sa palikong bahagi ng kalsada ay nawalan ng kontrol ang motorsiklo at sumemplang saka malakas na bumangga sa waiting shed. Kapwa duguan at walang malay na sinaklolohan ang ­dalawa at isinugod sa pagamutan pero idinekla­rang dead-on-arrival si Hererra.","Nagkalasug-lasog ang katawan ng isang 21-anyos na estudyante habang sugatan ang angkas nito matapos na sumemplang at bumangga ang kanilang motorsiklo sa waiting shed sa kahabaan ng national highway ng Zone 1, Brgy. Marayag ng ba­yang ito kamakalawa ng ­madaling araw.","August 12, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/08/12/2202082/motor-sumemplang-rider-lasog-angkas-sugatan
"Parak kinuyog sa basketball, 3 arestado","Arestado ang tatlo sa limang lalaki na sinasabing kumuyog at nambugbog sa isang pulis nang magkapikunan habang naglalaro ng basketball kahapon ng madaling araw sa Sto. Tomas, Batangas. Kinilala ang tatlong suspek na sina Francis Manarin, 29; Girish Llanto, 24, at Bryan Lopez, 23, habang pinaghahanap pa ang dalawang iba pa na sina Robert Ontoy at Carlos Jude Plazo, pawang residente ng Barangay San Roque ng nasabing bayan. Inoobserabahan naman sa pagamutan bunsod ng mga tinamong pasa at bugbog sa mukha at katawan ang lupaypay na biktimang si Police Staff Sgt. Harliee Sayseng, 30, nakatalaga sa Headquarters Support Group ng Office of the Chief Directorial Staff (OTCDS) at residente ng 163 Brgy. San Roque, Sto. Tomas City, Batangas. Sa ulat na ipinadala ng Sto. Tomas Police sa PNP Headquarters sa Camp Crame, naganap ang insidente dakong ala-1:30 ng madaling araw sa basketball court ng Barangay San Roque. Lumalabas na nagkainitan sina Sayseng at Manarin habang naglalaro ng basketball dahilan upang suntukin ng huli ang nasabing pulis sa mukha. Imbes na umawat, pinagtulungan pang gulpihin ng ibang kasamahan ni Manarin ang pulis na nagtamo ng magkabilang blackeye at bugbog sa iba’t ibang bahagi ng katawan. Naunang isinugod ang biktima sa Laurel District Hospital subalit kalaunan ay inilipat sa St. Carbin Hospital dahil sa tindi ng bugbog na sinapit sa mga suspek. Inihahanda na ng pulisya ang kaukulang kaso laban sa mga suspek habang patuloy ang paghahanap sa dalawang nakatakas.","Arestado ang tatlo sa limang lalaki na sinasabing kumuyog at nambugbog sa isang pulis nang magkapikunan habang naglalaro ng basketball kahapon ng madaling araw sa Sto. Tomas, Batangas.","August 11, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/08/11/2201900/parak-kinuyog-sa-basketball-3-arestado
"Beybi inabandona, natagpuan na inuuod at nilalanggam","Kalunus-lunos ang sinapit ng isang bagong silang na sanggol nang matagpuang buhay subalit inuuod, nilalanggam at nilalangaw sa ilalim ng puno sa Salcedo, Eastern Samar. Ayon kay Police Corporal Cyril Joyce Bardinas ng Womens and Child Protection Desk ng Salcedo Municipal Police Station, natagpuan ang sanggol ng isang bata na nagpapastol ng kambing sa nasabing lugar nitong umaga ng Agosto 5. Nakabalot lang ang beybi sa isang tarpaulin at inuuod, nilalanggam at nilalangam na ang katawan nang matagpuan sa Barangay Palanas ng nabatid na bayan. Napag-alaman na bagong panganak lang ang sanggol na babae dahil hindi pa napuputol ang pusod nito. Nabatid na habang ibinabiyahe patungong Eastern Visayas Regional Medical Center sa Tacloban City ang sanggol, pina-breastfeed ito ni Bardinas upang mapawi ang matinding pagkagutom nito. Patuloy na inoobserbahan sa nasabing pagamutan ang sanggol na nagkaroon na ng pneumonia habang hinihintay pa ang ibang isinagawang mga tests dito upang malaman kung mayroon pang ibang sakit ang sanggol. Inaalam din ng pulisya kung sino ang walang pusong indibiduwal na nagtapon sa sanggol sa nasabing lugar.","Kalunus-lunos ang sinapit ng isang bagong silang na sanggol nang matagpuang buhay subalit inuuod, nilalanggam at nilalangaw sa ilalim ng puno sa Salcedo, Eastern Samar.","August 11, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/08/11/2201901/beybi-inabandona-natagpuan-na-inuuod-nilalanggam
"24 drug dealer nalambat, P743K droga samsam","Dalawampu’t apat na hinihinalang drug dealers ang dinakip ng mga awtoridad matapos silang mahulihan ng may P743,000 na halaga ng ipinagbabawal na droga ang nakumpiska ng mga ahente ng Bulacan PNP at 24 na drug dealers ang naaresto sa magkakahiwalay na drug operations sa lalawigang ito kahapon ng madaling araw. Ayon kay P/Col. Charlie Cabradilla, Bulacan police director, unang naaresto ng pinagsanib na puwersa ng Provincial Intelligence Unit (PIU), Norzagaray Police, City of San Jose del Monte Police at Special Operations Unit 3-PDEG ang walong tulak na sina Kristine Guerina, Richard Pineda, Joven Bugarin, Leon Bello, Romnick Isidro at Jorge Lopez sa Brgy. FVR, Norzagaray, Bulacan dakong alas-3:00 ng madaling araw sa isinagawang buy-bust operation at nakumpiska sa kanila ang may 80-gramo ng shabu na nagkakahalaga ng P544,000. Dakong alas-4:00 naman ng madaling araw sa Brgy. Sapang Palay, CSJDM nang maaresto ang mga drug suspect na sina Allan Sabino at Alice Cooper Kenniker matapos makumpiska sa kanila ang may 15-gramo ng shabu na nasa P102,000 ang halaga. Samantala, nasa P97,308.00 na halaga ng ipinagbabawal na droga ang nakumpiska ng pulisya ng Malolos City, Bocaue at Hagonoy sa 13 pang umano’y tulak na nakilalang sina Carlo Turco at Jeffrey Velarde ng Malolos; Jerald Khen Bonales, Anthony Tabasa at Oliver Poliedo ng Norzagaray; Christian Gabrielle at John Angelo De Castro ng CSJDM; Charmaine Gonzales at Mark Ian San Gabriel ng Bocaue; Angelo Bernabe, Ulit Balbada, Reynaldo Pacheco Jr., at Diosdado Nopal Jr. ng Hagonoy, Bulacan. Naaresto rin ng Station Drug Enforcement Unit (SDEU) sa mga bayan ng Pandi, Baliwag at Obando ang tatlo pang hinihinalang tulak na sina Rufini Feliciano, Arsenio Sortiz at Jayferson Joseph. May 10 plastic sachet ng shabu at buy-bust money ang nakumpiska sa kanila ng mga awtoridad.",,"August 11, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/08/11/2201904/24-drug-dealer-nalambat-p743k-droga-samsam
Parak itinumba habang naka-duty,"Isang pulis ang pinagbabaril ng dalawang lalaki habang naka-duty sa Police Assistance Center,Brgy. Timbao, Biñan City, Laguna, kamakalawa ng gabi. Namatay habang nilalapatan ng lunas sa ospital ang biktimang si PSSgt. Robert Torregrosa, miyembro ng Biñan City police station, dahil sa mga tama ng baril sa katawan. Mabilis namang tumakas ang dalawang lalaki sakay ng motorsiklo patungo sa direksyon ng Barangay Loman. Patuloy pang ­inaalam ng pulisya ang motibo ng pamamaslang sa biktima at sino ang mga suspek. Samantala, isang tricycle driver ang nasawi matapos barilin ng nakaalitan nitong fruit vendor sa Calamba Trade Center Public Market sa Calamba City, Laguna. Idineklarang dead on arrival sa ospital ang biktimang si Odonio Sario Jr., 36, dahil sa tatlong tama ng bala sa likod. Batay sa report ng Calamba City police, alas-5:30 ng umaga nang iparada ng biktima ang kanyang tricycle sa harap ng fruit stand ng suspek na si Ronie Evasco. Ikinagalit ng suspek ang pagparada ng biktima dahil nahaharangan umano ang kanyang paninda. Nauwi sa mainitang pagtatalo ang sitwasyon at nagbunot ng baril ang suspek at nagpaputok pababa para takutin ang biktima,subalit tumalbog ang bala sa semento at tinamaan sa paa ang isang bystander. Patakbo na ang biktimang si Sario nang tatlong beses itong barilin sa likuran ng suspek. Isinugod ang ­dalawa sa ospital su­balit dead on arrival na si Sario. Mabilis na tumakas ang suspek matapos ang pamamaril.","Isang pulis ang pinagbabaril ng dalawang lalaki habang naka-duty sa Police Assistance Center,Brgy. Timbao, Biñan City, Laguna, kamakalawa ng gabi.","August 12, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/08/12/2202091/parak-itinumba-habang-naka-duty
"‘Lady Lieutenant’ ng Somali-Filipino drug dealer, sinentensyahan sa Baguio","Matapos ang isang taong paglilitis ng korte, napatunayang “guilty” ang binansagang “Lady Lieutenant” ng isang kilabot na Somali-Filipino drug dealer dahil sa pagiging courier ng shabu sa Baguio City. Sa inilabas na desisyon nitong Lunes ng Baguio court, ang akusado na si Areeya Fernandez Damogo, 28-anyos, nagsisilbing drug courier ng isang local big-time Filipino-Somali citizen drug dealer, ay mananatili sa kulungan sa minimum na dalawang taon at isang araw at maximum na 4 na taon, habang pinagbabayad din siya ng P30,000 multa. Si Damogo ay sasailalim din sa 6-buwang drug rehabilitation at 18-buwan na after care program dahil sa paggamit ng ipinagbabawal na droga. Ayon sa rekord, si Damogo ay nalambat noong Hulyo, 2021 sa ikinasang joint operation ng National Bureau of Investigation-Cordillera, Philippine Drug Enforcement Agency (PDEA) at Baguio City Police sa Brgy. Pacdal, Baguio City dahil sa pagde-deliver nito ng droga sa utos ng ‘di pinangalanang drug dealer. Dahil sa taglay na mapang-akit na karisma at ganda, ginagamit din umano si Damogo ng iba pang mga drug dealers na kanilang drug courier para mabilis na makabenta ng shabu sa mga adik sa droga. Sa pamamagitan ng plea bargaining kamakailan ni Damogo, ibinaba ni Judge Lilibeth Sindayen-Libiran ng RTC Branch 61 ang sentensya ng nasabing lady courier mula sa reclusion temporal (12-taon at 1-araw minimum jail term hanggang 20-taon).","Matapos ang isang taong paglilitis ng korte, napatunayang “guilty” ang binansagang “Lady Lieutenant” ng isang kilabot na Somali-Filipino drug dealer dahil sa pagiging courier ng shabu sa Baguio City.","August 11, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/08/11/2201905/lady-lieutenant-ng-somali-filipino-drug-dealer-sinentensyahan-sa-baguio
"Iskul pinasok ng armado: 4 guro pinahubad, minolestya","Sobrang galit at habag ang nararamdaman ngayon ng kanilang mga pamilya, kamag-anak, mga estudyante at magulang sa sinapit ng apat na elementary school teachers matapos silang pasukin sa loob ng kanilang classroom at molestyahin ng nag-iisang naka-bonnet na lalaki na armado ng baril kamakalawa ng tanghali ng bayang ito. Hindi na pinangalanan ang mga guro pati ang kanilang mga address para sa kanilang seguridad habang may itinuturing nang “person of interest” ang Ocampo Municipal Police sa posibleng may kagagawan ng pag-atake sa mga walangkalaban-laban na mga babaeng guro. Sa ulat ng pulisya, pasado alas-12 ng tanghali habang nasa isang classroom ang mga guro at nagpapahinga sa ginagawang enrollment nang biglang pumasok ang hindi nakilalang suspek na nakasuot ng bonnet at armado ng hindi malamang kalibre ng baril. Tinutukan ng baril ang mga guro at dinala ng suspek sa CR o palikuran at doon sapilitang pinahubad nito ang kanilang mga damit. Kasunsod nito ay isinagawa na umano ang pang-aabuso sa mga biktima. Tumanggi nang idetalye ng mga awtoridad ang ginawang pangmomolestya sa mga takot na takot na guro na walang mahingian ng tulong ng mga oras na ‘yon. Wala pang paha­yag na ipinapalabas ang Department of Education (DepEd) sa masamang sinapit ng mga guro habang patuloy sa imbestigasyon ng pulisya sa insidente.","Sobrang galit at habag ang nararamdaman ngayon ng kanilang mga pamilya, kamag-anak, mga estudyante at magulang sa sinapit ng apat na elementary school teachers matapos silang pasukin sa loob ng kanilang classroom at molestyahin ng nag-iisang naka-bonnet na lalaki na armado ng baril kamakalawa ng tanghali ng bayang ito.","August 11, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/08/11/2201903/iskul-pinasok-ng-armado-4-guro-pinahubad-minolestya
Ex-chairman binistay ng bala sa harap ng misis at anak,"Patay ang isang dating barangay chairman nang pagbabarilin ng riding-in-tandem sa harap mismo ng kanyang misis at anak, kamakalawa ng gabi sa Ibajay, Aklan. Dead-on-the-spot ang biktimang si Mhelvin Cabales, 58, residente at dating kapitan ng Brgy. Bagacay sa Ibajay, Aklan dahil sa tinamong mga tama ng bala ng baril sa ulo at katawan. Batay sa report ng Ibajay Municipal Police, dakong 6:48 ng gabi nang maganap ang krimen sa may sementeryo sa Brgy. Poblacion, Ibajay. Nabatid na pauwi na ang biktima kasama ang kanyang misis at 12-anyos na anak galing sa panonood ng basketball nang harangin ng mga suspek at agad pinagbabaril ang una.. Matapos ang krimen, mabilis na tumakas ang mga suspek sa hindi malamang direksyon. Nagsasagawa pa ng imbestigasyon ang pulisya sa motibo ng pamamaslang at upang alamin kung sino ang nasa likod ng krimen.","Patay ang isang dating barangay chairman nang pagbabarilin ng riding-in-tandem sa harap mismo ng kanyang misis at anak, kamakalawa ng gabi sa Ibajay, Aklan.","August 10, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/08/10/2201549/ex-chairman-binistay-ng-bala-sa-harap-ng-misis-anak
P46.28 milyong ismagel na yosi nasamsam,"Nasabat ng Bureau of Customs - Port of Subic ang nasa P46.28 mil­yon halaga ng puslit na ­sigarilyo mula sa bansang Singapore. Ang pagkakasabat ay bunsod ng natanggap na impormasyon ng Port of Subic kaugnay  sa kahina-hinalang shipment dahilan para isyuhan ng Pre-lodgement Control Order ang nasabing kargamento. Sa isinagawang physical examination, nabisto ang 1122 kaha ng Marvels Filter Cigarette na idineklarang fabrics na naka-­consignee sa Proline Logistics Shipment. Nabatid na hindi umano rehistrado ang nasabing kumpanya bilang Subic Bay Metropolitan Authority (SBMA) locator bilang importer ng foreign cigarettes at tobacco. Lumalabas din na hindi ito rehistrado sa Bureau of Internal Revenue ( BIR) bilang importer ng natu­rang cigarette brands. Kaagad naman nag-isyu ng warrant of seizure and detention laban sa shipment dahil sa paglabag sa National Tobacco Administration Memorandum Circular No. 03 at Republic Act No. 10863 (Customs Modernization Act).",Nasabat ng Bureau of Customs - Port of Subic ang nasa P46.28 mil­yon halaga ng puslit na ­sigarilyo mula sa bansang Singapore.,"August 12, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/08/12/2202080/p4628-milyong-ismagel-na-yosi-nasamsam
"Nakaw na motor binenta sa Facebook, 2 suspek tiklo sa entrapment","Sa tulong ng social media , isang “motornapper” ang nalambat ng pulisya matapos nitong i-post ang ninakaw na motorsiklo ng “For Sale” sanhi ng pagkakaresto nila sa inilitag na entrapment operation kahapon ng madaling araw sa Bacoor City. Personal na nag-report sa pulisya ang biktimang si Noel Lastimoso, nasa hustong gulang, residente ng Bayanan, Bacoor City, Cavite nang makita nito sa Facebook ang naka-post na larawan ng kanyang motorsiklo na tinangay ng kawatan. Sa pahayag ng biktima kay Pat Marco Romero Cupo, may hawak ng kaso, nitong Agosto 7, dakong ala-1 ng hapon nang tangayin ng ‘di nakilalang suspek ang kanyang motorsiklong Mio sa Brgy. Bayanan, Bacoor City. Agad dumulog ang biktima sa himpilan ng pulisya kinabukasan, nang makita nito bandang alas-12:28 ng tanghali na naka-post na sa Facebook ang kanyang nawawalang motorsiklo at ibinebenta na. Ikinasa naman ang entrapment operation at umaktong buyer mismo ang biktima hanggang sa nagkasundo sa presyo ng motorsiklo na P15,000. Dakong alas-11:45 ng gabi kamakalawa nang isagawa ang entrapment. Nang iabot ang pera sa suspek ay agad nagsilutangan ang mga pulis at dinakma ang dalawang suspek na nakilalang sina Van Ellie Mamangon, 31-anyos, assistant helper at Lito Te Soro, 42-anyos, isang tax consultant, kapwa ng Brgy. Zapote Las Piñas City. Narekober ng mga awtoridad sa mga suspek ang ninakaw na motorsiklo at buy-bust money na ginamit sa operasyon.","Sa tulong ng social media , isang “motornapper” ang nalambat ng pulisya matapos nitong i-post ang ninakaw na motorsiklo ng “For Sale” sanhi ng pagkakaresto nila sa inilitag na entrapment operation kahapon ng madaling araw sa Bacoor City.","August 10, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/08/10/2201554/nakaw-na-motor-binenta-sa-facebook-2-suspek-tiklo-sa-entrapment
"Jeep hulog sa bangin: 3 patay, 28 sugatan","BAAO, Camarines Sur, Philippines – Tatlo ang patay habang 28 pang kamag-anak ang sugatan kabilang ang anim na menor-de-edad matapos mahulog sa bangin ang kanilang sinaksayang jeepney na minamaneho ng isang konsehal ng bayan habang papuntang kasalan sa Brgy. San Vicente ng bayang ito kahapon ng tanghali. Kinilala ang mga nasawi na sina Maycel Cortez Roson, 16-anyos; Margarita Cavitana Zoilo, 61, at Ester Bonita Bustinera, na sa hustong gulang, pawang residente ng Brgy. Caranday sa Baao, Camarines Sur. Sugatan naman sina Vicky Bustinera Mago, 41; Antonio Yan Castillo, 48; Melona Apenado Castillo, 48; Judy Castillo Bustinera, 35; Nelly Jane Zoilo Bustinera, 17; Tessa Lonica Cadag Castillo,13; John Paul Apenado Castillo, 9; Jessa Mae Malate Ordinario,16; Juan Ramos Teñoso, 52; Sarah Teñoso Salcedo, 47; Ladita Cabiling Almeda, 55; Lorenzo Ilo Salcedo, 52; Rosemaria Besinio Bustinera, 52; Florence Adapdante Ordinario, 26; Marian Adapdante Ordinario, 8; Leonardo Bufete Cavitana, 51; Monith Bacsain Andaya, 22; Victor Berza Zoilo, 52; Jennifer Domondon Acero, 38; Maryjane Zoilo Bustinera, 39; Melanie Servino Cabiling, 46; Danilo Cabiling Cron, 50; Jenine Acero Cron, 7; Marlon Cavitana Zoilo, 30; Imelda Zoilo Malazarte, 64; Marilyn Cortez Rozon, 48; Nicolas Zoilo Velasco, 63, at ang driver ng pribadong jeepney na si Benjamin Boaquiña Blanqueza, incumbent municipal councilor ng Baao. Ayon sa pulisya, ang lahat ng mga biktima ay magkakamag-anak at residente ng Brgy. Caranday at Sta.Teresa sa Baao, Camarines Sur. Magkakahiwalay na isinugod ng mga ambulansya ang mga sugatan sa Tanchuling Hospital at Doña Maria Josefa Hospital sa lungsod ng Iriga. Sa ulat, dakong alas-12:30 ng tanghali mula sa Brgy. Caranday binabagtas ng jeepney ((EVF-554) na minamaneho ni Konsehal Blanqueza ang kahabaan ng provincial road patungong Poblacion-Baao para umano dumalo sa kasalan ang grupo nang mawalan ng kontrol sa manibela at tuluy-tuloy na nahulog sa malalim na bangin sa tabi ng kalsada sa panulukan ng Brgy. Caranday at Brgy. Antipolo. Patuloy ang ginagawang imbestigasyon ng Baao Police sa aksidente at isa sa tini­tingnang sanhi nito ay “overloaded” ang jeep.",,"August 10, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/08/10/2201560/jeep-hulog-sa-bangin-3-patay-28-sugatan
"Kampo ng NPA nabawi, mga armas pandigma narekober ng militar","Matataas na kalibre ng baril ang nabawi ng mga operatiba ng 5th Infantry Division (5ID) Philippine Army matapos makubkob ang isang kampo ng mga rebeldeng New People’s Army kasunod ng nangyaring sagupaan sa Barangay Calassita, Sto. Niño, Cagayan. Ayon kay Captain Ri­gor Pamittan, chief of the 5ID’s public affairs office, tumagal sa 15 minuto ang sagupaan sa pagitan ng mga tauhan ng 17th Infantry Battalion (17IB) at mga teroristang grupo mula sa West Front Committee-Komiteng Probinsya-Cagayan-Komiteng Rehiyon-Cagayan Valley bago tuluyang tumakas ang mga rebelde dala ang kanilang mga sugatan na kasamahan. Ayon naman kay Major General Lawrence Mina, 5ID commander, nabawi ng tropa ng ­gobyerno ang 2-M-60 light machine guns, 1- M-14 Armalite rifle, 1- Carbine rifle, 1-AK-47 Armalite rifle, 1-M-16 Armalite rifle, and 1- 12-gauge shotgun. Nakuha rin sa kampo ng mga rebelde ang ka­ragdagang 3-M16A1 rifles, 2- M-14 rifles, 1- AK-47 rifle, 1-Garand rifle, 1- M60 barrel, 3-Cal. 30 Carbine barrels, 1-Garand barrel, at sari-saring mga bala para sa M-14, Carbine at AK-47. Bukod sa mga high powered na mga armas ay nakakuha rin ang militar ng mga improvised explosive device components, 30-metrong detonating cords, 5- bandoliers with magazines, rebel flag, medical kits at mga personal na ka­gamitan. Patuloy pa rin ang isinasagawang pursuit operation ng mga kasundaluhan sa nasabing lugar.","Matataas na kalibre ng baril ang nabawi ng mga operatiba ng 5th Infantry Division (5ID) Philippine Army matapos makubkob ang isang kampo ng mga rebeldeng New People’s Army kasunod ng nangyaring sagupaan sa Barangay Calassita, Sto. Niño, Cagayan.","August 12, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/probinsiya/2022/08/12/2202081/kampo-ng-npa-nabawi-mga-armas-pandigma-narekober-ng-militar
