title,article_text,summary,article_date,source
"28-anyos na dating nakulong, 'di nawalan ng pag-asa at isa na ngayong pulis","Marami ang bumilib sa kwento ni Patrolman Franz Angelo Dizon na aminadong nakulong subalit isa na ngayong ganap na pulis. Nalaman ng   na naging viral ang kanyang TikTok video kung saan naibahagi niya ang sinapit noong napagbintangan siya sa bagay na hindi naman niya umano ginawa. Napabalita pa ito noon dahil mismong ang noo'y si NCRPO Chief Guillermo Eleazar ang nanermon sa kanya. Kwento niya sa  GMA News , nakulong siya sa loob ng isang buwan. Dinanas niya ang buhay piitan kung saan dikit-dikit silang natutulog at minsa'y nakatayo pa. Read also Suspek sa pagpaslang sa Maguad siblings, nanindigan na biktima siya  Enjoyed reading our story?  Download  KAMI's news app on Google Play now and stay up-to-date with major Filipino news! Subalit dahil sa kakulangan ng ebidensya, nakalaya naman agad si Franz. Ngayon isa na siyang Patrolman sa Luneta sa Maynila at bukod dito, nagbukas din siya ng sarili niyang negosyo. Aminado mang nawalan ng kumpiyansa sa sarili dahil sa sinapit sa kulungan, hindi naman siya nawalan ng pag-asa at nagsumikap kaya naman tinatamasa na niya ngayon ang animo'y gantimpala sa paglampas niya sa matitinding pagsubok sa buhay. Narito ang kabuuan ng kanyang kwento mula sa  Dapat Alam Mo!  ng GMA News and public affairs: Matatandaang noong mga nakaraang taon 2020 at 2021, maraming kwentong pulisya ang nagbigay takot sa publiko dahil sa hindi nagawang maganda ng ilan sa kanila. Isa na rito ang kaso ni Jonel Nuezca na nagawang barilin umano ang mag-inang Sonia at Frank Gregorio. Subalit bago pa man niya mapagbayaran ang nagawa umanong pagkakasala,  nasawi ito wala pang isang taon matapos ang malagim na pamamaslang. Read also Trina Candaza, umalma sa headline ng balita tungkol sa hiwalayan nila ni Carlo Aquino Gayundin naman ang insidente ng pamamaril  ni dating Police Master Sgt. Hensie Zinampan  sa Quezon City na nakunan ng video. Tanggal agad ito sa serbisyo lalo na at humarap ito sa kasong murder. Patunay lamang ito na hindi kinukunsinti ng PNP ang mga hindi magandang nagagawa ng kanilang kabaro. Kaya naman ang kwento ni Patrolman Dizon ay isang inspirasyon na ang mga pulis, sa kabila ng mga nababalitang hindi magadang nagagawa dala ng posisyon nila sa lipunan ay handa pa rin na magbigay serbisyo at maproteksyunan ang buhay ng mamamayang Pilipino.","Viral ang video ng isang pulis na matapang na ibinahagi ang kanyang nakaraan. Sa kanyang TikTok video na mayroon nang milyong-milyong views, ibinahagi niya ang kanyang nakaraan. Nakulong man, subalit napagbintangan lamang siya kaya hindi nawalan ng pag-asa na magpursige at maging isang pulis. Bukod sa paglilingkod bilang pulis, naisipan pa niyang magtayo ng sarili niyang negosyo","Thursday, April 07, 2022 at 10:29 PM",https://kami.com.ph/tagalog/141458-dating-nakulong-isa-na-ngayong-ganap-na-pulis-negosyante/
"2013 post ni VP Leni, viral muli dahil sa makulit na komento nina Tricia at Aika","Binalikan ng mga netizens ang 2013 post ni Vice President Leni Robredo kung saan kasama niya sa larawan ang bunsong anak na si Jillian. Nalaman ng   na muli itong nag-viral dahil sa makukulit na palitan ng dalawa pang mga anak ni VP Leni na sina Aika at Tricia. May caption ang post ng  ""Coming home to this after a long day at work is bliss.""  Makikitang yakap-yakap agad ni VP Leni ang nakabungisngis niyang anak sa saya na kasama uli ang kanyang mama na si Jillian. Read also Lani Misalucha, biktima ng basag-kotse habang nasa ilang show sa Amerika Unang nagkomento si Tricia at sinabing "" Clearly, hindi tayo ang favorite child Aika Robredo""  at talagang naka-tag pa ang kanyang ate.  Enjoyed reading our story?  Download  KAMI's news app on Google Play now and stay up-to-date with major Filipino news! Sinundan naman ito ng komento ni Aika na tila isang dialogue nang dumating ang ina. Dagdag pa sa makulit na paingay umano ni Tricia ay nang sabihing ayaw na rin daw silang kasama sa kwarto ng kanilang Mama. Kaya naman biglang napakomento na rin si VP Leni at natatawang sinaway ang dalawang anak. ""Hahaha... Aika, Tricia tumigil na kayo,""  at nasundan pa ito ng ilang makukulit na komento. Mapapansing sa bawat kampanya ng magkapatid na Aika at Tricia, pabiro nilang nasasabi sa pagpapakilala na  ""Ang hindi paboritong anak ni VP Leni,""  habang si Jillian naman noong nagkaroon ng pagtitipon ang mga Kakampink sa New York,  ""Ang paboritong anak ni Leni Robredo,""  naman ang nasabi. Read also Pag-indak ni VP Leni Robredo ng Mangyan traditional dance, viral Narito ang post na naibahagi rin ng Philippine Star: Si  Maria Leonor ""Leni"" Gerona Robredo  ay ang kasalukuyang Bise Presidente ng Pilipinas. Siya ay ang misis ng namayapa na si Jesse Robredo at nabiyayaan sila ng tatlong anak na babae na sina Aika, Tricia, at Jillian.  Oktubre 7 noong nakaraang taon nang inanunsyo ni Robredo ang kanyang pagtakbo bilang Pangulo ng Pilipinas sa darating na eleksyon sa Mayo ngayong 2022. Si Senator Kiko Pangilinan naman ang kanyang running mate na tatakbo bilang bise presidente. Bago pa ang pagtitipon sa Mindoro, ginanap naman ang maulang campaign rally ni VP Leni Robredo, running mate Senator Kiko at mga senatoriables ng 'Tropang Angat' sa Rizal. Sa kabila ng maghapong pag-ulan, dinagsa pa rin ito ng tinatayang 43,000 katao. Dahil dito, labis namang  nag-alala ang bise presidente sa kalusugan ng mga 'Kakampink'  at bilang ina ng bayan, pinaalalahanan niyang maligo agad pagka-uwi at pabaon ang dasal niyang walang magkasakit sa mga nagtungo roon.",Muling nag-viral ang post ni Vice President Leni Robredo na naibahagi niya noon pang 2013. Ito ay dahil sa makukulit na komento ng mga anak na si Tricia at Aika. Makikita sa post na ang bunsong kapatid nilang si Jillian lamang ang kasama ng kanilang ina. Kaya naman sinasabi ng dalawang nakatatandang Robredo na hindi sila ang paborito,"Thursday, April 07, 2022 at 8:28 PM",https://kami.com.ph/tagalog/141452-post-ni-vp-leni-noong-2013-binalikan-ng-netizens-dahil-sa-makulit-na-komento-nina-tricia-aika/
"Delivery rider, aminadong naiyak sa prank ng isang customer noong April Fools' Day","Mabilis na nag-viral ang post ng isang netizen na nagawang i-prank ang ilang delvery riders. Nalaman ng   na bahagi ang prank na ito ng 'Apri Fools' Day' noong Biyernes, Abril 1 kung saan kanya-kanyang gimik ang mga tao sa panloloko o pagbibiro. Sa tweet ng netizen na si Vberni Regalado, ipinakita niya ang naging conversation nila ng dalawang delivery rider na nabigyan niya ng hapunan na 'di inaasahan ng mga ito. Read also Chesca Garcia, hindi muna pinupursige ang pagkakaroon ng pang-apat na anak  Enjoyed reading our story?  Download  KAMI's news app on Google Play now and stay up-to-date with major Filipino news! Ang isang rider, aminadong naluha sa saya at mayroon siyang pasalubong sa kanyang pamilya. Kaya naman labis-labis ang pasasalamat niya sa kabutihan ng puso ng customer. Isa ang mga delivery riders sa mga maituturing nating frontliners  sa kasagsagan ng COVID-19. Sila ang buwis-buhay noon na kumukuha at nagdadala sa atin ng pagkain at iba pa nating pangangailangan kahit wala pa noong bakuna para sila ay proteksyunan. Ang ilan pa nga sa kanila, nagagawa pang pagsabayin ang pag-aaral habang nagtatrabaho sa pag-asang makakapagtapos sila ng kolehiyo dahil sa kanilang sipag at determinasyon. Read also Taal volcano, Alert level 3 na; paglikas mula sa high-risk area, inirekomenda Subalit sa kasamaang palad, nadadalas na rin ang panloloko ng iba nating mga kababayan sa mga delivery riders  dahil sa mga fake orders . Ang ilan, hindi rin nakakaligtas sa panganib sa kalsada ngunit nagagawa pa ring i-deliver ang order sa kanila. Tulad ng isang delivery rider na matapos maaksidente, dumiretso pa rin sa kanyang customer para ihatid ang pagkain nito. Dinagsa ng tulong ang matapat at dedikadong rider na ito.",Viral ang post ng isang netizen na nagawang i-prank ang ilang delivery riders. Bahagi umano ito ng April Fools' Day subalit napaiyak nito sa saya ang isa sa mga riders. Nagpasalamat din ang delivery rider na hindi inaasahang magiging pabor sa kanya ang kakaibang prank,"Sunday, April 03, 2022 at 11:11 PM",https://kami.com.ph/tagalog/141316-delivery-rider-aminadong-naiyak-sa-prank-ng-isang-customer-noong-april-fools-day/
"Suspek sa pagpaslang sa Maguad siblings, nanindigan na biktima siya","Inilabas ng ina ng magkapatid na Maguad ang kanyang hinanakit nang muli nilang makaharap ang salarin sa pagpaslang sa kanilang anak. Ani Mrs. Maguad, sinabi daw ng suspect na hindi raw siya nagsisisi at pinanindigan na siya ay biktima lang din. Read also Suspek sa Maguad siblings murder, inakay pa ni Gwynn sa pag-aakalang biktima din ito Pinuna niya rin ang hindi nito pagbati at pagmano sa kanila. Aniya, pakitang tao lamang ang kanyang kabaitan sa kanila.   Enjoyed reading our story?  Download  KAMI's news app on Google Play now and stay up-to-date with major Filipino news! Wala din umano silang makitang pagsisi at tila nais umano nitong iparamdam sa kanila na sila ang may kasalanan. Kinuwesityon din niya ang treatment ng facility sa mga suspek matapos nilang muling makaharap ang mga salarin. Read also 28-anyos na dating nakulong, 'di nawalan ng pag-asa at isa na ngayong pulis Ang kaso ng pagpaslang sa magkapatid na Maguad ay lumikha ng malaking ingay lalo at naganap ang pagpaslang sa magkapatid sa mismong bahay nila. Ang lalong naging kahindik-hindik ay nang mapag-alamang mismong ang dalagang kanilang kinupkop at itinuring na kapamilya ang isa sa mga salarin sa pagpaslang. Samantala, ibinahagi ng ina ng magkapatid ang kanyang hinanakit nang makaharap nila ang mga salarin sa pagpaslang sa kanilang dalawang anak,  wala umano silang magawa. Matatandaang  umamin ang mismong dalaga sa kanyang ginawa  ilang araw matapos ang pamamaslang sa magkapatid.","Ayon kay Mrs. Maguad, mas lalong yumabang ang salarin sa pagpatay sa kanilang anak nang muli nila itong makaharap. Aniya, pakitang tao lamang ang kanyang pinakitang pagiging magalang noon dahil hindi man lang umano ito nagmano sa kanila na dati niya namang ginagawa. Wala din umano silang makitang pagsisi at tila nais umano nitong iparamdam sa kanila na sila ang may kasalanan. Hindi raw siya nagsisisi at pinanindigan na siya ay biktima lang din","Thursday, April 07, 2022 at 11:49 PM",https://kami.com.ph/tagalog/141461-suspek-sa-pagpaslang-sa-maguad-siblings-nanindigan-na-biktima-siya/
"Mga magulang ng Maguad siblings, isinubsob ang oras sa trabaho para maibsan ang sakit","Hindi tumitigil ang mag-asawang Maguad na makamit ang hustisya para sa pagkapaslang sa kanilang dalawang anak. Isinubsob umano nilang mag-asawa ang kanilang mga oras sa trabaho para kahit papaano ay maibsan ang kanilang pangungulila. Ayon sa ina ng magkapatid, walang araw na lumipas na hindi sila umiiyak. Ginugugol nila ang kanilang oras sa trabaho para kahit papaano ay maibsan ang kanilang pangungulila. Read also 28-anyos na dating nakulong, 'di nawalan ng pag-asa at isa na ngayong pulis Sa kanyang social media account ay naglalabas ng kanyang hinanakit ang ina ng magkapatid habang patuloy na dinidinig ang kaso.  Enjoyed reading our story?  Download  KAMI's news app on Google Play now and stay up-to-date with major Filipino news! Ang ikinakasama ng loob nila ay ang takbo ng kaso laban sa salarin. Read also VP Leni, inalala ang mga supporters na nabasa ng maghapong pag-ulan sa Rizal Ang kaso ng pagpaslang sa magkapatid na Maguad ay lumikha ng malaking ingay lalo at naganap ang pagpaslang sa magkapatid sa mismong bahay nila. Ang lalong naging kahindik-hindik ay nang mapag-alamang mismong ang dalagang kanilang kinupkop at itinuring na kapamilya ang isa sa mga salarin sa pagpaslang. Samantala, ibinahagi ng ina ng magkapatid ang kanyang hinanakit nang makaharap nila ang mga salarin sa pagpaslang sa kanilang dalawang anak,.  Wala umano silang magawa. Matatandaang umamin ang mismong dalaga sa kanyang  ginawa ilang araw matapos ang pamamaslang sa magkapatid.","Patuloy sa pagsigaw ng hustisya para sa kanilang anak ang naulilang mga magulang ng magkapatid na Maguad. Sa kanyang social media account ay naglalabas ng kanyang hinanakit ang ina ng magkapatid habang patuloy na dinidinig ang kaso. Aniya, walang lumipas na gabi at umaga na hindi sila umiiyak na mag-asawa dahil sa sakit na kanilang nararamdaman. Isinubsob umano nilang mag-asawa ang kanilang mga oras sa trabaho para kahit papaano ay maibsan ang kanilang pangungulila","Thursday, April 07, 2022 at 11:39 PM",https://kami.com.ph/tagalog/141460-mga-magulang-ng-maguad-siblings-isinusobsob-ang-oras-sa-trabaho-para-maibsan-ang-sakit/
"Suspek sa Maguad siblings murder, inakay pa ni Gwynn sa pag-aakalang biktima din ito","Labis pa ring nasasaktan ang mga magulang ng magkapatid na Maguad habang patuloy na dinidinig ang kaso ng pamamaslang sa kanilang mga anak. Sa isang post ni Mrs. Maguad, naibahagi niya ang ilang pangyayari noong araw na mapaslang ang mga anak niya. Naibahagi niyang nakalabas na umano sana ang anak niyang babae ngunit pinili nitong balikan ang isa sa mga salarin nagkunwaring biktima din kagaya niya. Inakay pa umano ng anak niya ito palabas para sana makahingi ng saklolo. Read also Suspek sa pagpaslang sa Maguad siblings, nanindigan na biktima siya Read also Mga magulang ng Maguad siblings, isinubsob ang oras sa trabaho para maibsan ang sakit  Enjoyed reading our story?  Download  KAMI's news app on Google Play now and stay up-to-date with major Filipino news! Ang kaso ng pagpaslang sa magkapatid na Maguad ay lumikha ng malaking ingay lalo at naganap ang pagpaslang sa magkapatid sa mismong bahay nila. Ang lalong naging kahindik-hindik ay nang mapag-alamang mismong ang dalagang kanilang kinupkop at itinuring na kapamilya ang isa sa mga salarin sa pagpaslang. Samantala, ibinahagi ng ina ng magkapatid ang kanyang hinanakit nang makaharap nila ang mga salarin sa pagpaslang sa kanilang dalawang anak, w ala umano silang magawa. Matatandaang  umamin ang mismong dalaga sa kanyang ginawa  ilang araw matapos ang pamamaslang sa magkapatid.","Sa kanyang paglabas ng kanyang saloobin, nabanggit ng ina ng magkapatid na Maguad ang ilang pangyayari noong araw na mapaslang ang mga anak niya. Aniya, nang makalabas ang anak niyang babae, binalikan pa nito ang suspek dahil nagpanggap din umano itong biktima. Inakay pa umano ng kanyang anak na babae ang suspek upang makalabas sila at makahingi ng tulong. Walang katumbas din umano ang sakit na nararamdaman ng anak niyang lalaki habang nakikitang pinapahirapan ang kanyang ate","Thursday, April 07, 2022 at 11:58 PM",https://kami.com.ph/tagalog/141462-suspek-sa-maguad-siblings-murder-inakay-pa-ni-gwynn-sa-pag-aakalang-biktima-din-ito/
"Viral misis na nagbenta ng gamit ng umano'y nang-iwan na mister, 3 beses iniwan at binalikan","Ibinahagi ng misis na si Jam ang kwento sa likod ng viral online selling video niya kung saan nagawa niyang ibenta ang mga gamit ng kanyang mister na umano'y nang-iwan sa kanilang mag-iina. Nalaman ng   na hindi pala ito ang unang beses na iniwan si Jam ng kanyang mister para sa iisang babae. Kwento niya sa Bawal Judgmental ng  Eat Bulaga , tatlong beses na siyang iniwan at tatlong beses na rin siyang binalikan ng mister. Read also TikTok Star na kamukha raw ni Lee Dong-Wook, umaming gumagamit ng filter ""3 times na po niya kaming iniwan and 3 times na rin po akong binalikan. Ang for the third time po, sobrang hindi ko inexpect na iiwan niya ulit kami.""  Enjoyed reading our story?  Download  KAMI's news app on Google Play now and stay up-to-date with major Filipino news! ""So nasaan 'yung sincerity? hindi ko na po sure kung maniniwala pa ako ulit kasi third time na po for the same girl e,"" buong tapang na ibinahagi ni Jam. Narito ang kabuuan ng kanyang kwento: Tulad ni Jam, isa rin sa mga nakilalang online seller kamakailan ay si Madam Inutz na sa ngayon ay umaariba ang career. Siya ay si  Daisy Lopez na mas kilala bilang si Madam Inutz  na nakilala sa kanyang kakaiba at nakakaaliw na live-selling kung saan tahasan niyang minumura ang kanyang mga viewers. Hindi raw kasi nagma-mine ang mga ito at tumatambay lang sa kanyang live selling. Sa kabila nito tumatabo ng mahigit 150,000 ang mga viewers niya kaya naman mabilis siyang nakilala online. Read also Seth Fedelin, humiling na tigilan na ang mga pambabatikos sa kanyang kaibigan Dahil dito, nakilala at minahal siya ng publiko lalo na nang malaman nila  ang kwento kanyang pagsisikap. Naging bahagi siya ng  Pinoy Big Brother Kumunity Season 10  celebrity edition kung saan pasok siya sa Final 5. Nang makalabas sa bahay ni Kuya, agad niyang hinarap ang mga proyektong inihanda sa kanya ng manager na si Wilbert Tolentino.","Ikinuwento ng  misis na si Jam ang detalye ng nasa likod ng viral online selling niya. Matatandaang si Jam ang misis na lakas-loob ibinenta ang mga gamit ng umano'y nang-iwan na mister. Aniya, hindi pala ito ang unang beses na iniwan siya ng mister para sa iisang babae. Hindi raw niya akalain na sa ikatlong pagkakataon ay magagawa pa rin siyang lokohin at iwan ng asawa","Saturday, April 09, 2022 at 9:25 AM",https://kami.com.ph/tagalog/141503-viral-misis-na-binenta-ang-mga-gamit-ng-mister-na-umanoy-nangaliwa-3-beses-nang-iniwan-binalikan/
"Mga pulis sa viral video na umano'y tumangay sa Php14k ng vendor, sibak na sa pwesto","Agad nang naaksyunan ang sinapit ng vendor na si Eddie Yuson na umano'y sinaktan at ninakawan ng apat na pulis. Nalaman ng  na kamaikailan ay nag-viral ang CCTV footage ng umano'y aktwal na pananakot, pananakit at pagkuha ng pinaghirapang pera ni Yuson. Sa tulong ng programang Raffy Tulfo in Action kung saan humingi ng tulong ang vendor, agad nitong nabigyang aksyon ang naturang insidente. Read also VP Leni Robredo sa kabi-kabilang online attacks sa kanyang pamilya; ""Hindi ako nagugulat"" Inihayag ni Atty. Garreth Tungol ng programang RTIA, relieved na 'di umano sa pwesto ang mga pulis na kinilalang sina P/CPL Ryan Mateo, P/CPL Mark Christian Cabanilla, P/CPL Rommel Toribio at P/CPL Noel Sison.  Enjoyed reading our story?  Download  KAMI's news app on Google Play now and stay up-to-date with major Filipino news! ""Na-relyebo na po 'yung mga pulis na 'to sa kanilang posting. Hindi na po sila pwedeng umulit sa kanilang operations dahil hindi rin nila kayang gampanan 'yung dapat na ginagawa dati,""  pahayag ni Atty. Tungol at sinabing nakasuhan na rin ang mga nasabing pulis. ""Sila rin po ay kinasuhan ng kaso ng robbery. So, ayun na po. umaandar na po 'yung wheels of justice kung akin ngang tawagin. Pero kahit wala pa po 'yung criminal case, administratively na parusahan na po sila,""  Paliwanag ni Atty. Garreth. Kinumusta na rin nila ang kalagayan ng biktima na patuloy pa rin ang matatanggap na proteksyon sa awtoridad upang masiguro ang kanyang kaligtasan. Read also Robi Domingo, may hamon sa mga content creators matapos ang viral PBB teens episode Nakatanggap din siya ng tulong mula sa RTIA para sa pang-araw araw na pangangailangan ng kanyang pamilya. Narito ang kabuuan ng video mula sa Raffy Tulfo in Action YouTube channel: Si Raffy Tulfo ay isa sa mga batikang broadcast journalist sa Pilipinas. Mas nakilala siya bilang ""Hari ng public service"" sa programa niyang 'Wanted sa Radyo'. Kilala rin siyang YouTube Star sa bansa kung saan may mahigit 23 million na ang subscribers ng channel niya na  'Raffy Tulfo in Action'. Bukod sa pagbibigay aksyon niya sa sumbong ng kababayan nating naapi, kilala rin si Tulfo sa  pagbibigay tulong sa mga kapos-palad .","Sibak na sa pwesto ang apat na pulis na umano'y nanakit at kumuha ng kita ng isang vendor. Bukod pa rito, mahaharap ang apat na pulis sa kasong robbery. Kinumusta din ng programa ang kalagayan ng biktima na aminadong hindi pa rin umano maalis ang trauma. Binigyan din ng RTIA ng tulong pinansyal ang vendor para sa pang-araw araw na pangangailangan ng kanyang pamilya","Tuesday, April 12, 2022 at 9:57 PM",https://kami.com.ph/tagalog/141620-mga-pulis-sa-viral-video-na-umanoy-tumangay-sa-php14k-ng-vendor-sibak-na-sa-pwesto/
"6 na pulis na nanakit at nagnakaw sa street vendor, nahaharap sa patong-patong na kaso","Nahaharap sa patong-patong na kaso ang anim na kapulisang nakuhanan sa isang video kung saan makikita ang kanilang pananakit sa isang street vendor. Sa nakuhang video, makikita pang lumuhod ang street vendor upang ibalik ang kanyang pera. Ayon sa street vendor na si Eddie Yuson, cash assistance mula sa gobyerno ang perang natangay sa kanya. Aniya, apat ang binubuhay niyang mga anak at kamamatay lang din ng kanyang asawa. Read also Ina sa Ukraine, isinulat ang contact details sa likod ng kanyang baby  Enjoyed reading our story?  Download  KAMI's news app on Google Play now and stay up-to-date with major Filipino news! Itinanggi naman ng mga suspek na ninakawan nila ang vendor at nagsasagawa lamang umano sila ng anti-drug operation nang makita nilang sumisilip sa sasakyan nila ang vendor. Hindi na umano magsasampa ng kaso si Yuson laban sa anim na pulis. Gayunpaman, ayon sa PNP ay tuloy ang kanilang kaso. Kinondena naman ni Police Maj. Gen. Felipe Natividad, director ng National Capital Region Police Office ang ginawa ng mga pulis.  Aniya, ang kanilang ginawa ay ""unacceptable behavior deserves the severest sanction from our organization"". Sa pagpasok ng pandemya, lalong naging aktibo ang mga Pinoy sa social media. Bukod sa mga lockdown at quarantine restrictions, lalong naging aktibo sa internet at social media ang mga tao. Kaya naman, mas mabilis na rin ang paglaganap ng mga balita. Kadalasan ay nagiging viral ang mga balitang pumupukaw sa interes ng karamihan. Read also 2013 post ni VP Leni, viral muli dahil sa makulit na komento nina Tricia at Aika Matatandaang ilan sa mga pinakatinutukang kaso ng  pagpaslang ay ang pagbaril ng pulis na si Jonel Nuezca sa mag-ina.  Kinalaunan ay nahatulan ito at nakulong hanggang sa kamakailan ay lumabas ang balitang pumanaw na ito. Pumukaw din sa interes ng publiko ang sinapit ng isang  Grab driver na si Jang Lucero.  Naging mailap ang pagkuha ng hustisya para kay Lucero matapos ang mahigit isang taon.","Patong-patong na kaso ang kinakaharap ng anim na pulis na sinasabing nanakit at nagnakaw sa street vendor. Sa nakuhang video, makikita pang lumuhod ang street vendor upang ibalik ang kanyang pera. Itinanggi naman ng mga suspek na ninakawan nila ang vendor at nagsasagawa lamang umano sila ng anti-drug operation nang makita nilang sumisilip sa sasakyan nila ang vendor. Hindi na umano magsasampa ng kaso ang naturang vendor ngunit tuloy pa rin ang kasong kriminal at administratibo ayon sa PNP","Friday, April 08, 2022 at 11:41 PM",https://kami.com.ph/tagalog/141500-6-na-pulis-na-nanakit-nagnakaw-sa-isang-street-vendor-nahaharap-sa-patong-patong-na-kaso/
"'Mosang' sa ""Len-Len series"" ng VinCentiments, isa pala umanong Kakampink","""Kakampink"" pala umano ang gumanap na 'Mosang' sa Len-Len series na si  Rowena Wengkie Quejada. Nalaman ng  na ibinahagi kamakailan ni Rowena na dumalo siya ng campaign rally nina Vice President Leni Robredo at Senator Kiko Pangilinan sa Pampanga noong Abril 9. ""WE are PINK and YES we are here @ San Fernando, Pampanga""  ang caption ng post ni Rowena na nakasuot ng pink at bahagi ng 220,000 katao sa pinakamalaking rally sa ngayon ng mga supporters ng 'Leni-Kiko tandem' at Tropang Angat senatoriables. Read also Coach Lyqa sa 'Majoha' issue ng PBB Teens; ""Matagal na hong may krisis"" Ayon sa  balita.net , kapansin-pansin din ang mga post ni Rowena patungkol sa pagtuligsa sa umano'y korapsyon sa ating bansa.  Enjoyed reading our story?  Download  KAMI's news app on Google Play now and stay up-to-date with major Filipino news! Nasabi rin ng aktres ng 'Len-len series' na sa kabila ng kanyang pagganap sa seryeng pinagbibidahan din ni Senator Imee Marcos at Juliana Parizcova Segovia, pinili pa rin niya umanong maging isang 'kakampink.' Narito ang kabuuan ng kanyang post: Kamakailan ay naging usap-usapan online ang short film na kinabibilangan ni Senator Imee Marcos na may pamagat na  'Bitter Len-len'  na naibahagi niya mismo sa kanyang social media. Patungkol 'di umano ito sa payo ni Senator Imee sa kanyang kausap na papatol na sana sa basher nito. Inihalintulad niya ang sitwasyon sa kapeng iniinom niya noon na nilarawan pa niyang 'mapait.' Samantala, kaugnay ng seryeng ito sa direksyon ni Darryl Yap, tila  nakahanap umano ng bagong 'best friend' ang online personality na si Jam Magno. Read also Robi Domingo, may hamon sa mga content creators matapos ang viral PBB teens episode Binigyang puri ni Jam si Darryl sa umano'y nasabi nito sa kanyang post na tila imposible ang pagtatrabaho sa loob ng 18 oras. Sa kanyang pagpapatuloy, binanggit din ni Magno ang mga pagkakapareho umano nila ng paniniwala ni Yap at ng kanilang sinusuportahan na sina presidential aspirant Bongbong Marcos at ka-tandem nito sa pagka-bise presidente na si Sara Duterte. ""So to Direk Darryl Yap, you are a genius!,"" dagdag pa ni Magno.","Isa pala umanong 'Kakampink' ang gumanap na ""Mosang"" sa Len-Len series ni Darryl Yap. Sa kanya mismong Facebook post, binahagi ni  Rowena Quejada na dumalo siya ng campaign rally ng Robredo-Pangilinan tandem sa Pampanga. Matatandaang ang 'Len-Len series' ay pinagbibidahan din ni Senator Imee Marcos at Juliana Parizcova Segovia. Sa iba pang mga post ni Quejada, makikita ang kanyang pagtuligsa sa korapsyon","Friday, April 15, 2022 at 4:34 PM",https://kami.com.ph/tagalog/141694-mosang-sa-len-len-series-ng-vincentiments-isa-pala-umanong-kakampink/
"Love story ng vlogger mula sa Poland at isang Badjao, viral","Marami ang namangha sa love story nina Damien at Aico na naibahagi sa isang post ng Kapuso Mo, Jessica Soho. Nalaman ng   na bago pa man maipalabas ang kabuuan ng kanilang love story sa nasabing programa ay nag-viral na ang post dahil sa kakaibang love story nila. Isang Polish vlogger si Damien na nagtungo sa Bohol kung saan niya nakilala si Aico. Read also Mariel at Robin Padilla, nagpa-party para sa ika-86 na kaarawan ng kanilang Mama Eva  Enjoyed reading our story?  Download  KAMI's news app on Google Play now and stay up-to-date with major Filipino news! Samantala, maging si Aico ay tila na-love at first sight noon kay Damien. Aniya, pinuna niya agad ang height nito na binalikan naman siya ng pagsasabing gusto ni Damien ang ganda ng kanyang mga bata. Gayunpaman, hindi maiiwasang mahusgahan ang kanilang relasyon at may mga nagsasabing pera lamang ang habol ni Aico kay Damien. Read also Ruffa Gutierrez, pumalag sa mga isyu na binabato sa kanya ng mga Marites Narito ang kabuuan ng post: Isa ang programa ng batikang broadcast journalist sa Pilipinas na si Jessica Soho  sa mga pinakaaabangan ng mga Pinoy tuwing sasapit ang araw ng linggo. Bukod sa mga nakamamanghang mga kwento na kanyang naibabahagi, kapupulutan din ng aral ang mga ito kaya naman buong pamilya ang maaring manood ng kanyang programa. Isa rin sa mga naitampok sa naturang programa ang buwis-buhay na pangunguha ng kawayan ng isang bulag na ginagawa niyang alkansya para mailako. Tinutukan din ng marami ang kwento ng magsasakang nakatira sa bundok at nag-aararo ng walang kalabaw. Isang vlogger ang nagpanggap na pulubi  at humingi ng maiinom na tubig sa magsasaka ngunit higit pa sa tubig ang naibigay nito dahil sinamahan pa niya ito ng kanin at tuyo.  Dahil dito, naisipan naman ng vlogger na bukod sa tulong pinansyal, binigyan din niya ito ng kalabaw.","Viral ngayon ang love story ng isang Polish vlogger na nainlab sa isang Badjao. Hindi pa man naipalalabas ang kabuuan ng kanilang love story sa KMJS ay marami nang humanga sa kanila. Ayon sa babae, marami man ang nagsasabing pera lang ang habol niya sa vlogger, mabilis niya itong pinabulaanan. Kahit pa umano wala na itong pera, mamahalin pa rin daw niya ito","Sunday, April 10, 2022 at 10:41 AM",https://kami.com.ph/tagalog/141535-love-story-ng-vlogger-mula-sa-poland-isang-badjao-viral/
